0,1,2,3,L0,L1,L2,L3
0.813965585,0.804270689,0.50874898,0.475062453,1,0,0,0
0.745902751,0.469836889,0.379239344,0.840940051,1,0,0,0
0.1622674,0.133143681,0.837500103,0.710371862,0,0,0,0
0.906451025,0.662852378,0.261074926,0.19650024,1,0,0,0
0.459217598,0.525049526,0.628478217,0.279170085,0,0,0,0
0.943123703,0.786269926,0.807342489,0.294935138,1,0,0,0
0.09753776,0.957709605,0.746416314,0.32250789,0,0,0,0
0.040847783,0.194412742,0.067486037,0.531165295,0,0,0,0
0.449245942,0.661481459,0.776298173,0.67563785,0,0,0,0
0.757550971,0.342150183,0.168981353,0.741441897,1,0,0,0
0.89315217,0.982414841,0.981679597,0.501296289,1,0,0,0
0.935305465,0.543025953,0.419649855,0.324255078,1,0,0,0
0.037981896,0.227900192,0.144820582,0.027907262,0,0,0,0
0.687243873,0.836848294,0.983386707,0.187043738,1,0,0,0
0.121086242,0.013770133,0.691176427,0.800527878,0,0,0,0
0.346301521,0.069423544,0.259220363,0.473460877,0,0,0,0
0.687226308,0.014819545,0.468426535,0.919739651,1,0,0,0
0.314066425,0.685102565,0.314120854,0.635225359,0,0,0,0
0.931791811,0.875329937,0.826750098,0.997692467,1,0,0,0
0.740004854,0.054728099,0.418177553,0.681961791,1,0,0,0
0.872530895,0.838734197,0.281913366,0.888548864,1,0,0,0
0.26093894,0.185307929,0.585875932,0.427772451,0,0,0,0
0.861982564,0.081332101,0.051487221,0.954399873,1,0,0,0
0.24536049,0.727674069,0.21453813,0.044417129,0,0,0,0
0.516639789,0.119528193,0.093150393,0.624775429,1,0,0,0
0.401615517,0.323323523,0.98875158,0.277640755,0,0,0,0
0.069041884,0.19883781,0.459509203,0.301043384,0,0,0,0
0.856150544,0.608445256,0.295104712,0.658216719,1,0,0,0
0.732209758,0.144337689,0.499680781,0.13070165,1,0,0,0
0.029278276,0.085613784,0.386128641,0.302052839,0,0,0,0
0.674343886,0.844918918,0.649652886,0.273657852,1,0,0,0
0.032282885,0.323837384,0.121685327,0.024880031,0,0,0,0
0.792458061,0.556267384,0.224980754,0.004395065,1,0,0,0
0.991994752,0.773699262,0.962585742,0.700677842,1,0,0,0
0.007814759,0.612047548,0.606221274,0.362665616,0,0,0,0
0.631235565,0.34961416,0.908861909,0.094996161,1,0,0,0
0.74737518,0.212009739,0.409797443,0.386857877,1,0,0,0
0.962314922,0.374615078,0.020594605,0.616123104,1,0,0,0
0.751377205,0.695840608,0.260490677,0.043079196,1,0,0,0
0.198868913,0.482132241,0.741927402,0.960697725,0,0,0,0
0.308026163,0.850695612,0.846168984,0.256628629,0,0,0,0
0.50836224,0.113216118,0.117223928,0.285823052,1,0,0,0
0.604796339,0.236558694,0.855095633,0.304770358,1,0,0,0
0.408130701,0.150406506,0.959459556,0.359640354,0,0,0,0
0.151686205,0.270522434,0.782641133,0.412595449,0,0,0,0
0.678309738,0.27799869,0.710495698,0.6269875,1,0,0,0
0.621355076,0.498595232,0.591068268,0.995078886,1,0,0,0
0.56560306,0.643686523,0.798111083,0.902604985,1,0,0,0
0.611865234,0.058270394,0.688754607,0.692734624,1,0,0,0
0.84252885,0.741279398,0.075423481,0.5037173,1,0,0,0
0.500026047,0.067517381,0.58719205,0.615088333,1,0,0,0
0.064844589,0.038565023,0.09435202,0.07376097,0,0,0,0
0.45035453,0.156336468,0.403717153,0.45847386,0,0,0,0
0.88818829,0.131124421,0.89154606,0.875118199,1,0,0,0
0.975846082,0.578961358,0.267132361,0.190600597,1,0,0,0
0.620720989,0.92594186,0.297599415,0.365383398,1,0,0,0
0.259294408,0.897426415,0.473644581,0.056505541,0,0,0,0
0.873319541,0.897475657,0.122370074,0.162061702,1,0,0,0
0.119388138,0.508842066,0.601097238,0.175801136,0,0,0,0
0.130537104,0.266586199,0.35555638,0.10164672,0,0,0,0
0.7020504,0.803923419,0.250308277,0.073788972,1,0,0,0
0.521029171,0.87205797,0.144027981,0.430614779,1,0,0,0
0.661398858,0.467720632,0.672366858,0.119104884,1,0,0,0
0.789277658,0.302397451,0.541558903,0.977150368,1,0,0,0
0.47904652,0.943184187,0.084713843,0.121959706,0,0,0,0
0.248673077,0.892032567,0.030221079,0.944444127,0,0,0,0
0.252666624,0.410978827,0.917166172,0.417948615,0,0,0,0
0.480435086,0.342604432,0.597509466,0.886486299,0,0,0,0
0.417987917,0.903946414,0.767107055,0.075626831,0,0,0,0
0.404145407,0.355741127,0.794363572,0.342558356,0,0,0,0
0.390733754,0.369435955,0.188663945,0.213367139,0,0,0,0
0.442255341,0.101490528,0.832652049,0.960051818,0,0,0,0
0.792727781,0.089012858,0.858429079,0.271764521,1,0,0,0
0.47342022,0.897577478,0.342147689,0.549692713,0,0,0,0
0.295889177,0.504777671,0.502409021,0.314720881,0,0,0,0
0.428040554,0.651137923,0.074491696,0.508649474,0,0,0,0
0.97387804,0.959650423,0.379233947,0.724203355,1,0,0,0
0.507334642,0.347594089,0.232016054,0.288257245,1,0,0,0
0.435295719,0.182923083,0.983776264,0.809623878,0,0,0,0
0.734868193,0.152109212,0.060485678,0.874746567,1,0,0,0
0.112628067,0.608475139,0.894484771,0.293693087,0,0,0,0
0.961658922,0.658720836,0.196225101,0.322676304,1,0,0,0
0.532240432,0.709176791,0.305097738,0.742819117,1,0,0,0
0.409080269,0.970320729,0.14865391,0.577101187,0,0,0,0
0.658919383,0.202677229,0.876324202,0.835337465,1,0,0,0
0.192492298,0.174279137,0.609387171,0.513520855,0,0,0,0
0.91841808,0.995345904,0.765006134,0.459858546,1,0,0,0
0.807767872,0.219566737,0.237989447,0.427668368,1,0,0,0
0.959294091,0.994620417,0.904206066,0.668754611,1,0,0,0
0.333483172,0.396665719,0.011788099,0.780253645,0,0,0,0
0.296096504,0.360355678,0.321108439,0.013916284,0,0,0,0
0.038827019,0.44599275,0.149493746,0.538306579,0,0,0,0
0.346189446,0.160631622,0.074547375,0.670071326,0,0,0,0
0.651891976,0.964276731,0.294205149,0.83795541,1,0,0,0
0.299007302,0.930154342,0.609759797,0.102273594,0,0,0,0
0.948969983,0.958568241,0.906447941,0.501594945,1,0,0,0
0.790882193,0.482289749,0.198313209,0.384527521,1,0,0,0
0.356682751,0.776526423,0.692713329,0.66784227,0,0,0,0
0.204662427,0.577605182,0.939093611,0.785487352,0,0,0,0
0.59037471,0.999803131,0.26431238,0.631733359,1,0,0,0
0.358992652,0.114635976,0.277921609,0.864149324,0,0,0,0
0.267686091,0.566283131,0.619382981,0.553325654,0,0,0,0
0.249826966,0.620777542,0.924453549,0.679866643,0,0,0,0
0.982591759,0.235263448,0.388223631,0.859625935,1,0,0,0
0.101555302,0.817778085,0.254446443,0.320756552,0,0,0,0
0.679522199,0.297079501,0.150103397,0.61887555,1,0,0,0
0.153388295,0.112079067,0.410517766,0.612077519,0,0,0,0
0.511488506,0.662594528,0.554561923,0.067481657,1,0,0,0
0.88304947,0.591442993,0.746301009,0.899300613,1,0,0,0
0.887104228,0.721308267,0.656537099,0.270939002,1,0,0,0
0.143947151,0.67302269,0.555490822,0.949891397,0,0,0,0
0.3804568,0.066843124,0.147900762,0.304826817,0,0,0,0
0.847369167,0.495777894,0.409617336,0.390603122,1,0,0,0
0.09298286,0.029844975,0.755063138,0.376464743,0,0,0,0
0.794220585,0.43775874,0.014625916,0.724664931,1,0,0,0
0.296428508,0.400136936,0.197269139,0.46767795,0,0,0,0
0.72634243,0.372909268,0.439587459,0.080763947,1,0,0,0
0.834698128,0.958239939,0.697533264,0.888438532,1,0,0,0
0.392143015,0.833401101,0.224705724,0.528307837,0,0,0,0
0.540996448,0.97892117,0.219964606,0.398159057,1,0,0,0
0.510153149,0.996467446,0.047035751,0.401428589,1,0,0,0
0.047942838,0.656861892,0.386155833,0.57715488,0,0,0,0
0.487042009,0.392768917,0.480207036,0.294559146,0,0,0,0
0.487377724,0.660195764,0.089576618,0.858451911,0,0,0,0
0.021958998,0.899017388,0.655132156,0.549972717,0,0,0,0
0.461195174,0.006773029,0.378780902,0.121776872,0,0,0,0
0.006988065,0.07012393,0.957301293,0.013349334,0,0,0,0
0.69334802,0.560361381,0.882405902,0.906138842,1,0,0,0
0.970070318,0.465925225,0.897762556,0.076838774,1,0,0,0
0.203559309,0.221948456,0.098914555,0.517464814,0,0,0,0
0.439018794,0.104164278,0.402068464,0.746623951,0,0,0,0
0.381832523,0.533936945,0.81028167,0.344928902,0,0,0,0
0.248735288,0.498720918,0.755742314,0.316646436,0,0,0,0
0.544097645,0.572818259,0.048613456,0.143899805,1,0,0,0
0.579482346,0.291576089,0.697305232,0.519985972,1,0,0,0
0.018101551,0.270694149,0.562151818,0.312280113,0,0,0,0
0.370510308,0.158608163,0.66553325,0.371292728,0,0,0,0
0.404062267,0.510766773,0.668333294,0.364415292,0,0,0,0
0.50899408,0.367321236,0.007393343,0.906973583,1,0,0,0
0.132560812,0.826510033,0.081174629,0.362084043,0,0,0,0
0.420662718,0.688423156,0.984449137,0.541910207,0,0,0,0
0.412459389,0.272596999,0.261655884,0.054259818,0,0,0,0
0.27083911,0.530260268,0.655229194,0.462558896,0,0,0,0
0.738163457,0.374225652,0.218619148,0.491203925,1,0,0,0
0.259250476,0.775076459,0.073881673,0.400974007,0,0,0,0
0.696056479,0.121487251,0.14624832,0.710868285,1,0,0,0
0.415919584,0.674783032,0.622885966,0.884213736,0,0,0,0
0.794224756,0.071546579,0.688620989,0.972815367,1,0,0,0
0.901028269,0.532122268,0.073358649,0.757884539,1,0,0,0
0.934327158,0.836961373,0.615889922,0.905000041,1,0,0,0
0.881586978,0.661844892,0.605836725,0.004179482,1,0,0,0
0.908646027,0.490228428,0.837999064,0.275006912,1,0,0,0
0.715953273,0.483953428,0.516909642,0.059167319,1,0,0,0
0.673706017,0.954772404,0.490586228,0.30311208,1,0,0,0
0.898577382,0.704719289,0.990487525,0.672994635,1,0,0,0
0.290972336,0.900241915,0.697963949,0.292630003,0,0,0,0
0.634331164,0.376677368,0.821268387,0.485220812,1,0,0,0
0.660683986,0.967814065,0.162089908,0.571217447,1,0,0,0
0.224653722,0.327791919,0.54163915,0.316501523,0,0,0,0
0.248482556,0.85416,0.600347255,0.826357049,0,0,0,0
0.849329227,0.380125942,0.014386731,0.226844975,1,0,0,0
0.330494025,0.538844338,0.759744716,0.926309462,0,0,0,0
0.917349124,0.676187581,0.593030625,0.389819982,1,0,0,0
0.324351489,0.219647287,0.456614566,0.707879551,0,0,0,0
0.671423306,0.574046454,0.293050576,0.999627951,1,0,0,0
0.672211771,0.69262025,0.420107821,0.673558304,1,0,0,0
0.515526149,0.903813557,0.696527662,0.40003116,1,0,0,0
0.989049415,0.749517515,0.823302364,0.307901736,1,0,0,0
0.611341376,0.668105893,0.989562704,0.068249796,1,0,0,0
0.940621151,0.909826635,0.16126818,0.333381918,1,0,0,0
0.942828153,0.667522724,0.611777734,0.774112254,1,0,0,0
0.447189116,0.103158526,0.581060418,0.397186172,0,0,0,0
0.976772852,0.18558601,0.187654899,0.021406285,1,0,0,0
0.897141928,0.072090062,0.260800162,0.446290596,1,0,0,0
0.070554446,0.34483594,0.511972841,0.607914625,0,0,0,0
0.409506805,0.877021719,0.242865055,0.631149754,0,0,0,0
