0,1,2,3,L0,L1,L2,L3
0.496020907,0.358084748,0.134813552,0.350118897,0,0,0,0
0.164338687,0.777935949,0.397812216,0.894832744,0,0,0,1
0.62444877,0.055028257,0.077116261,0.267099087,0,0,0,0
0.460231592,0.516724434,0.09431208,0.716560994,0,0,0,1
0.222068197,0.629885557,0.151129868,0.965420269,0,0,0,1
0.213324985,0.164969128,0.870143196,0.557667801,0,0,1,1
0.342321605,0.736745428,0.760677779,0.223201247,0,0,0,0
0.060169593,0.329526965,0.833710823,0.60104658,0,0,1,1
0.52746183,0.781308361,0.358305897,0.964703039,0,0,0,1
0.433419901,0.069946932,0.664351036,0.413218686,0,0,0,1
0.471445231,0.074805757,0.93588001,0.276135172,0,0,1,0
0.683314735,0.274445999,0.238079106,0.810133112,0,0,0,1
0.477035077,0.509983167,0.621293477,0.248342209,0,0,0,0
0.021571322,0.64865449,0.875871084,0.287238814,0,0,1,0
0.491599562,0.28408493,0.488311115,0.69210738,0,0,0,1
0.329521518,0.386866941,0.421276997,0.997292999,0,0,0,1
0.574655866,0.879751183,0.030481145,0.120157146,0,1,0,0
0.023603103,0.095691972,0.405026833,0.53524413,0,0,0,1
0.586935637,0.831623489,0.541788719,0.132114353,0,0,0,0
0.791257082,0.102991513,0.806145862,0.369886238,1,0,0,1
0.653491602,0.07669575,0.588946152,0.217262316,0,0,0,0
0.07899542,0.111121437,0.247930077,0.080771098,0,0,0,0
0.492050614,0.249170579,0.683555486,0.911938854,0,0,0,1
0.993708126,0.76627456,0.186330263,0.681577655,1,0,0,1
0.9893229,0.535479281,0.289487009,0.977267117,1,0,0,1
0.186574115,0.603591872,0.379954269,0.554561683,0,0,0,1
0.837244443,0.523990021,0.327531313,0.517734491,1,0,0,1
0.286449497,0.022170887,0.685852516,0.347622309,0,0,0,0
0.701598309,0.125256013,0.252777588,0.910450097,0,0,0,1
0.097840385,0.811638058,0.879290594,0.719900306,0,0,1,1
0.137218989,0.300804971,0.560399549,0.286900406,0,0,0,0
0.93502882,0.816166054,0.195632521,0.412143891,1,0,0,1
0.973484553,0.15372004,0.099248169,0.025891615,1,0,0,0
0.00540726,0.307779928,0.228945279,0.87550411,0,0,0,1
0.282943846,0.167205947,0.899373312,0.12277854,0,0,1,0
0.371285021,0.001279378,0.475121429,0.283935869,0,0,0,0
0.945074559,0.279414158,0.253012887,0.184498545,1,0,0,0
0.518827641,0.581838981,0.652366036,0.883127956,0,0,0,1
0.655431381,0.590954554,0.360393261,0.412829812,0,0,0,1
0.231647564,0.935498414,0.878317145,0.567430463,0,1,1,1
0.55467866,0.235074638,0.803259278,0.543339312,0,0,0,1
0.13816455,0.241102514,0.454298932,0.853990195,0,0,0,1
0.349038125,0.376726788,0.150270582,0.921505291,0,0,0,1
0.074476795,0.240501777,0.698839301,0.677295083,0,0,0,1
0.88125096,0.084551997,0.444544805,0.805520089,1,0,0,1
0.626372616,0.858153131,0.044074146,0.762681093,0,1,0,1
0.180112661,0.961296507,0.180540139,0.888394117,0,1,0,1
0.710913586,0.703437372,0.404338029,0.446796477,0,0,0,1
0.376374687,0.915394038,0.164769449,0.873871097,0,1,0,1
0.321044763,0.716359423,0.351601038,0.664177016,0,0,0,1
0.829638152,0.022303222,0.865967478,0.185668907,1,0,1,0
0.182335398,0.807530852,0.25646756,0.880708651,0,0,0,1
0.880150613,0.662420392,0.504427843,0.317851404,1,0,0,0
0.122407061,0.777886633,0.257909475,0.32428909,0,0,0,0
0.612762517,0.086939135,0.696873923,0.067469991,0,0,0,0
0.864597049,0.241180494,0.582129146,0.922014,1,0,0,1
0.095612994,0.574446517,0.953305011,0.111568319,0,0,1,0
0.053494815,0.613840224,0.032607838,0.200402008,0,0,0,0
0.878725901,0.862703064,0.952064901,0.483320655,1,1,1,1
0.166606936,0.485530489,0.887580012,0.085469869,0,0,1,0
0.323714861,0.322041537,0.986012314,0.703504702,0,0,1,1
