0,1,2,3,L0,L1,L2,L3
0.001435647,0.226001907,0.927233321,0.70708263,0,0,0,0
0.987131182,0.441055936,0.999368794,0.001464723,0,0,0,0
0.282367717,0.896913839,0.442363255,0.991859521,0,1,0,0
0.333390795,0.722716345,0.919716995,0.195960761,0,1,0,0
0.228951287,0.985119956,0.848711271,0.068933937,0,1,0,0
0.0961061,0.58951418,0.480282022,0.545238381,0,1,0,0
0.311777559,0.330569573,0.194628471,0.804752451,0,0,0,0
0.953883748,0.759879205,0.222416679,0.772178865,0,1,0,0
0.086831637,0.353451745,0.963051175,0.570445812,0,0,0,0
0.705364925,0.050965213,0.580724008,0.099226325,0,0,0,0
0.982505604,0.043756602,0.406245779,0.752704435,0,0,0,0
0.572287458,0.542476886,0.338199876,0.902266815,0,1,0,0
0.722193118,0.217161769,0.791462339,0.515881753,0,0,0,0
0.372294123,0.998958577,0.374266248,0.047272127,0,1,0,0
0.246941316,0.769148935,0.208013091,0.549370769,0,1,0,0
0.797981907,0.380461687,0.460142129,0.074370005,0,0,0,0
0.076593236,0.611019312,0.814686438,0.999881965,0,1,0,0
0.643070101,0.291023033,0.566066443,0.900300583,0,0,0,0
0.48496628,0.452807137,0.946069103,0.022260585,0,0,0,0
0.575384757,0.591647418,0.067128231,0.193128291,0,1,0,0
0.171062412,0.953916286,0.726215797,0.569778728,0,1,0,0
0.626313796,0.17127432,0.469954978,0.520508359,0,0,0,0
0.901250522,0.912364207,0.28009119,0.156721038,0,1,0,0
0.5320454,0.865747794,0.158593812,0.436369893,0,1,0,0
0.157442977,0.56462029,0.013063149,0.372369256,0,1,0,0
0.992726628,0.304129314,0.278840987,0.660441377,0,0,0,0
0.004119155,0.602622346,0.815878023,0.058168545,0,1,0,0
0.329171808,0.360944223,0.97571638,0.566867743,0,0,0,0
0.296138327,0.884143841,0.981950448,0.520243749,0,1,0,0
0.495867553,0.828203882,0.605963518,0.738657654,0,1,0,0
0.385552384,0.053948939,0.237029011,0.232603013,0,0,0,0
0.310083181,0.879142648,0.613714482,0.227496929,0,1,0,0
0.6853537,0.383554979,0.527212302,0.684123368,0,0,0,0
0.808854329,0.190403433,0.221284984,0.362415219,0,0,0,0
0.853959799,0.7070638,0.417149072,0.858431087,0,1,0,0
0.453305944,0.824925754,0.757494537,0.631791482,0,1,0,0
0.897790954,0.642047861,0.787378865,0.779554049,0,1,0,0
0.556233228,0.416843638,0.200386269,0.838990762,0,0,0,0
0.146564807,0.562565791,0.255982897,0.538575733,0,1,0,0
0.773544126,0.653848435,0.843497979,0.222386683,0,1,0,0
0.359557344,0.278477147,0.662310919,0.237431555,0,0,0,0
0.293087745,0.345274094,0.7034382,0.41019755,0,0,0,0
0.086366396,0.105616333,0.773520683,0.642651518,0,0,0,0
0.389417677,0.815117248,0.110645473,0.040861759,0,1,0,0
0.936565344,0.140900815,0.544466827,0.066407515,0,0,0,0
0.727048156,0.697039783,0.505261634,0.053936722,0,1,0,0
0.169808695,0.499874441,0.066669784,0.406302861,0,0,0,0
0.655352769,0.395365083,0.086926836,0.73614251,0,0,0,0
0.723168536,0.534657825,0.409914126,0.421880118,0,1,0,0
0.95191141,0.7275933,0.17495325,0.391580888,0,1,0,0
0.118935811,0.474279734,0.69815263,0.989485721,0,0,0,0
0.91235446,0.550102998,0.611711947,0.154524927,0,1,0,0
0.0117456,0.939255553,0.00361128,0.701819845,0,1,0,0
0.839235625,0.977505382,0.441967574,0.809599359,0,1,0,0
0.904540992,0.270273942,0.263644946,0.908593142,0,0,0,0
0.071534468,0.635193816,0.318329355,0.996640093,0,1,0,0
0.684031066,0.661956885,0.319444854,0.952275919,0,1,0,0
0.745889228,0.701826276,0.329157504,0.264042204,0,1,0,0
0.42178031,0.523733944,0.453617131,0.83075563,0,1,0,0
0.031440237,0.29097142,0.686858229,0.558959422,0,0,0,0
0.618618253,0.869719091,0.192822701,0.861819474,0,1,0,0
0.354509432,0.973587838,0.160347273,0.123892936,0,1,0,0
0.272306501,0.350865985,0.124150524,0.006645213,0,0,0,0
0.600265702,0.287565698,0.380570506,0.734232829,0,0,0,0
0.221724796,0.470632819,0.916187587,0.835898249,0,0,0,0
0.663930932,0.623730347,0.310414809,0.696824624,0,1,0,0
0.125896678,0.300323263,0.037394885,0.720792435,0,0,0,0
0.24889036,0.901500685,0.405350743,0.156649864,0,1,0,0
0.759891841,0.329003758,0.423980583,0.360220065,0,0,0,0
0.035542793,0.83812242,0.15502562,0.942000542,0,1,0,0
0.781518538,0.127289704,0.041146692,0.076660836,0,0,0,0
0.860537196,0.268687725,0.807988638,0.843618148,0,0,0,0
0.817198092,0.740792358,0.421735211,0.130529182,0,1,0,0
0.012238258,0.540060358,0.694306299,0.772269949,0,1,0,0
0.896115268,0.739277559,0.60671841,0.005883811,0,1,0,0
0.819048185,0.725896499,0.15537733,0.611064516,0,1,0,0
0.067001737,0.987989631,0.984033681,0.482980708,0,1,0,0
0.022834252,0.110158759,0.101861799,0.100738677,0,0,0,0
0.754743686,0.337395962,0.309979207,0.967907304,0,0,0,0
0.266167076,0.80001797,0.557743398,0.350725417,0,1,0,0
0.886849206,0.397722498,0.607204528,0.097669576,0,0,0,0
0.623466277,0.065455116,0.840348814,0.253323229,0,0,0,0
0.705408996,0.206041735,0.492711081,0.897784491,0,0,0,0
0.711260185,0.10199411,0.835167745,0.544938763,0,0,0,0
0.186099391,0.283632195,0.636593518,0.952123095,0,0,0,0
0.996030691,0.92768346,0.82025054,0.64367142,0,1,0,0
0.249282831,0.511284891,0.666903754,0.686249397,0,1,0,0
0.648753876,0.701796051,0.303495269,0.252919387,0,1,0,0
0.036352885,0.575066811,0.339887139,0.843386923,0,1,0,0
0.043861832,0.457283594,0.373115329,0.840115883,0,0,0,0
0.374085471,0.768143036,0.442701533,0.362067467,0,1,0,0
0.959157964,0.720554732,0.616827318,0.924480366,0,1,0,0
0.555679739,0.26248917,0.472104283,0.445019939,0,0,0,0
0.595540535,0.856183946,0.335996091,0.775103573,0,1,0,0
0.855398044,0.884630653,0.160906385,0.512888897,0,1,0,0
0.981882142,0.084900416,0.316379768,0.285134264,0,0,0,0
0.923799381,0.749898929,0.278540744,0.50818737,0,1,0,0
0.810152664,0.245736007,0.943568966,0.900865983,0,0,0,0
0.432076452,0.167196397,0.044978141,0.634635041,0,0,0,0
0.607559377,0.288902116,0.176555811,0.284503885,0,0,0,0
0.419026858,0.41352428,0.182601776,0.239891069,0,0,0,0
0.263500926,0.946630045,0.641160216,0.31218839,0,1,0,0
0.436884389,0.611834832,0.658165336,0.242434427,0,1,0,0
0.370806273,0.99365767,0.310731074,0.564263357,0,1,0,0
0.228929743,0.138207498,0.949859925,0.645631301,0,0,0,0
0.481804542,0.104769735,0.368482523,0.488164086,0,0,0,0
0.041748687,0.461855288,0.647951778,0.036635147,0,0,0,0
0.761931649,0.669151287,0.356072885,0.673840965,0,1,0,0
0.622378717,0.858327822,0.737488423,0.705903728,0,1,0,0
0.638938707,0.608610718,0.35025057,0.53123727,0,1,0,0
0.551660908,0.29588809,0.147557333,0.981448519,0,0,0,0
0.246702532,0.941075664,0.299300163,0.484793876,0,1,0,0
0.039896895,0.407540915,0.932651585,0.680472704,0,0,0,0
0.510580131,0.672816485,0.745661472,0.468988542,0,1,0,0
0.105113157,0.911592607,0.408535054,0.365657899,0,1,0,0
0.084115931,0.743190452,0.1069223,0.222496608,0,1,0,0
0.220754534,0.331476752,0.329211938,0.984888316,0,0,0,0
0.604934465,0.600192353,0.61859838,0.052418312,0,1,0,0
0.135886844,0.090443903,0.466846381,0.775761149,0,0,0,0
0.348695409,0.063385615,0.823316,0.827583118,0,0,0,0
0.997248182,0.974943256,0.152886604,0.503695202,0,1,0,0
0.311022438,0.325413006,0.598100304,0.917170884,0,0,0,0
0.610154267,0.245203345,0.208400111,0.158596868,0,0,0,0
0.264123252,0.24696008,0.479196289,0.89779296,0,0,0,0
0.984154698,0.254659475,0.466498428,0.585635163,0,0,0,0
0.870948787,0.33682198,0.879390127,0.845631513,0,0,0,0
0.44390307,0.453701144,0.175198144,0.310746571,0,0,0,0
0.663070327,0.311037394,0.70509939,0.554120317,0,0,0,0
0.298337076,0.990594339,0.407524084,0.685744302,0,1,0,0
0.095594614,0.625126269,0.155531751,0.56861022,0,1,0,0
0.718102416,0.913722154,0.708318401,0.628164176,0,1,0,0
0.883313956,0.554713402,0.935677858,0.667620795,0,1,0,0
0.702532231,0.446395416,0.140906202,0.928078086,0,0,0,0
0.719149772,0.030638483,0.225209821,0.631949765,0,0,0,0
0.748318825,0.746490257,0.481161815,0.641504639,0,1,0,0
0.175953177,0.008511475,0.010053092,0.263358769,0,0,0,0
0.573184258,0.89124138,0.114125971,0.911088729,0,1,0,0
0.502021218,0.191881807,0.123981565,0.463105487,0,0,0,0
0.525742502,0.251219724,0.848947477,0.278740033,0,0,0,0
0.400965642,0.857870442,0.444460811,0.608763142,0,1,0,0
0.441668633,0.1592459,0.650787361,0.815472573,0,0,0,0
0.929238344,0.418693834,0.161609366,0.078125028,0,0,0,0
0.525561946,0.175070167,0.964733766,0.820731821,0,0,0,0
0.719408595,0.453826379,0.939975903,0.559992825,0,0,0,0
0.229133709,0.301312017,0.382795549,0.061547783,0,0,0,0
0.753284594,0.690116477,0.517064308,0.172490806,0,1,0,0
0.638279904,0.298004914,0.375033304,0.569729169,0,0,0,0
0.930801113,0.869207787,0.162337122,0.715617172,0,1,0,0
0.195712898,0.228343335,0.343108839,0.061409037,0,0,0,0
0.971108872,0.219668201,0.665197174,0.163159702,0,0,0,0
0.346212079,0.405517564,0.287457139,0.608612325,0,0,0,0
0.758860539,0.311922677,0.26316896,0.698669077,0,0,0,0
0.782519765,0.479232237,0.680909939,0.377204582,0,0,0,0
0.13141317,0.464925114,0.22929046,0.872262435,0,0,0,0
0.313494245,0.661509171,0.586868646,0.736640126,0,1,0,0
0.750905701,0.577691209,0.377974467,0.005191924,0,1,0,0
0.13470604,0.113960849,0.156385352,0.676192089,0,0,0,0
0.82393314,0.597886847,0.307930257,0.624824403,0,1,0,0
0.674475333,0.322539272,0.557735896,0.521316551,0,0,0,0
0.922193811,0.525506984,0.710686633,0.172989031,0,1,0,0
0.228747366,0.341439478,0.451198834,0.012730072,0,0,0,0
0.49262307,0.293814163,0.53987029,0.760156995,0,0,0,0
0.521970609,0.863903736,0.379458163,0.963050538,0,1,0,0
0.889264301,0.468011996,0.971602621,0.977098692,0,0,0,0
0.90348302,0.336139182,0.853992002,0.067165813,0,0,0,0
0.433714725,0.582838153,0.625079722,0.051440504,0,1,0,0
0.362398286,0.829594014,0.594065041,0.627525506,0,1,0,0
0.597268078,0.517742366,0.477847302,0.025360506,0,1,0,0
0.412830421,0.232407974,0.096089834,0.381110953,0,0,0,0
0.726768123,0.731514797,0.568562142,0.997448135,0,1,0,0
0.409391026,0.222655197,0.022016504,0.643906772,0,0,0,0
0.677283881,0.008478334,0.25066405,0.880239282,0,0,0,0
0.093550902,0.697033569,0.648416629,0.901320248,0,1,0,0
0.480014333,0.33343897,0.019070291,0.54343651,0,0,0,0
0.207900751,0.50775733,0.421164711,0.510331986,0,1,0,0
