0,1,2,3,L0,L1,L2,L3
0.276851493,0.333688191,0.86531355,0.802951598,0,0,0,1
0.37958028,0.661773233,0.127591318,0.984676294,0,0,0,1
0.950025288,0.214911322,0.354560248,0.383854081,1,0,0,0
0.056472728,0.31961061,0.667660084,0.549396656,0,0,0,1
0.743260116,0.05548626,0.949071683,0.942342768,1,0,0,1
0.027454744,0.938977759,0.023983266,0.67553584,0,0,0,1
0.433444825,0.928246788,0.657421359,0.933292573,0,0,0,1
0.98118601,0.712329233,0.238886995,0.730191938,1,0,0,1
0.999211149,0.866885495,0.876493488,0.133765725,1,0,0,0
0.281057619,0.141499478,0.229272461,0.234511022,0,0,0,0
0.900477479,0.677072843,0.946962691,0.440613375,1,0,0,0
0.809562737,0.44950282,0.968423101,0.110236058,1,0,0,0
0.697495188,0.737197859,0.012978242,0.420312116,1,0,0,0
0.05295371,0.57719762,0.589093949,0.763897455,0,0,0,1
0.498343772,0.152592533,0.359227067,0.728435866,0,0,0,1
0.358103121,0.240372016,0.933210322,0.277486772,0,0,0,0
0.935422727,0.452077249,0.244964783,0.839844956,1,0,0,1
0.422487882,0.235395787,0.750272263,0.002630352,0,0,0,0
0.082018436,0.760772501,0.527169073,0.668174768,0,0,0,1
0.799352308,0.058259514,0.158776464,0.365505355,1,0,0,0
0.786315644,0.215208127,0.403762152,0.234247674,1,0,0,0
0.329663625,0.424520676,0.361493443,0.354290754,0,0,0,0
0.747670471,0.527306669,0.264434236,0.207221922,1,0,0,0
0.639067868,0.320425867,0.673933759,0.896761227,1,0,0,1
0.910789111,0.752337174,0.03418381,0.065814355,1,0,0,0
0.555041702,0.175891415,0.844852267,0.307452258,1,0,0,0
0.673097878,0.329346993,0.915738831,0.001038713,1,0,0,0
0.861874128,0.094940666,0.07534023,0.97605407,1,0,0,1
0.567692232,0.407760556,0.693241705,0.846690278,1,0,0,1
0.196594702,0.317071915,0.749696213,0.296753987,0,0,0,0
0.062673227,0.014987812,0.022306924,0.041495529,0,0,0,0
0.828981634,0.575686216,0.051138617,0.319009729,1,0,0,0
0.148299862,0.039518842,0.145630452,0.397479833,0,0,0,0
0.554454143,0.441291529,0.793873944,0.564071216,1,0,0,1
0.812132515,0.848817854,0.194987894,0.199697012,1,0,0,0
0.324798663,0.849873039,0.483664417,0.859793,0,0,0,1
0.631960317,0.960531964,0.815391389,0.122695329,1,0,0,0
0.321017752,0.25873444,0.945841343,0.525961419,0,0,0,1
0.202096183,0.250953795,0.073599985,0.220121999,0,0,0,0
0.217402362,0.187996939,0.351106434,0.299740479,0,0,0,0
0.15877105,0.418782307,0.098988453,0.004690009,0,0,0,0
0.418862919,0.64580768,0.28416434,0.025312916,0,0,0,0
0.272952486,0.530453949,0.066552761,0.954087235,0,0,0,1
0.226542275,0.530674851,0.932518424,0.393248566,0,0,0,0
0.314255195,0.754058329,0.351948474,0.218703936,0,0,0,0
0.907242214,0.440899611,0.007860235,0.353252177,1,0,0,0
0.563824169,0.605230772,0.237255539,0.878682623,1,0,0,1
0.968122815,0.301949898,0.57485052,0.108147652,1,0,0,0
0.803400997,0.845054353,0.417043622,0.550790741,1,0,0,1
0.402883679,0.44483935,0.87027886,0.900267988,0,0,0,1
0.473607336,0.807452669,0.160974579,0.988889338,0,0,0,1
0.790012423,0.324662204,0.7569334,0.88570914,1,0,0,1
0.598088364,0.364800985,0.716364174,0.020239012,1,0,0,0
0.435952002,0.468066623,0.861946902,0.064627868,0,0,0,0
0.717041851,0.0927359,0.576870253,0.155716791,1,0,0,0
0.262689413,0.231425032,0.640753499,0.968486351,0,0,0,1
0.540012055,0.277213652,0.775586232,0.680724815,1,0,0,1
0.482363283,0.805223296,0.059185659,0.59897201,0,0,0,1
0.142339338,0.241705555,0.952390754,0.476926967,0,0,0,0
0.771238733,0.809555077,0.231971399,0.404738472,1,0,0,0
0.398909412,0.562678464,0.518048886,0.13596664,0,0,0,0
0.810225318,0.594969014,0.40892727,0.390432101,1,0,0,0
0.633894499,0.565220613,0.017278452,0.894918916,1,0,0,1
0.044241174,0.873761633,0.144882533,0.904928816,0,0,0,1
0.739068303,0.6704103,0.386234321,0.610405422,1,0,0,1
0.326995626,0.648825795,0.931611149,0.523641553,0,0,0,1
0.642213047,0.447242541,0.221740706,0.762547408,1,0,0,1
0.1000152,0.175183498,0.38313532,0.047676045,0,0,0,0
0.67951523,0.870309603,0.116603677,0.087414931,1,0,0,0
0.346599364,0.831563246,0.653892181,0.140908809,0,0,0,0
0.926537929,0.584491456,0.493674415,0.182965531,1,0,0,0
0.815544217,0.944214691,0.167957168,0.597812348,1,0,0,1
0.195402455,0.403715514,0.684824936,0.604173127,0,0,0,1
0.669777621,0.358595887,0.721561837,0.567019697,1,0,0,1
0.373363175,0.808489606,0.455875973,0.411133999,0,0,0,0
0.641886309,0.830828089,0.266175943,0.652879215,1,0,0,1
0.031009512,0.668266221,0.509631447,0.120238374,0,0,0,0
0.37252706,0.779460045,0.912210928,0.453072915,0,0,0,0
0.172518235,0.991731649,0.913204169,0.244496486,0,0,0,0
0.086923798,0.996578518,0.09887808,0.127643022,0,0,0,0
0.97817664,0.768164902,0.708005566,0.428015849,1,0,0,0
0.558485007,0.389164877,0.805031363,0.495539884,1,0,0,0
0.69519749,0.288825193,0.427093031,0.996666697,1,0,0,1
0.363403611,0.839578134,0.656013803,0.987790405,0,0,0,1
0.77840915,0.271854389,0.178625187,0.29802073,1,0,0,0
0.996880397,0.555084605,0.577640776,0.725487532,1,0,0,1
0.23356227,0.399062709,0.131918547,0.574897062,0,0,0,1
0.308971696,0.970052966,0.377423566,0.882418381,0,0,0,1
0.125145808,0.989290361,0.980892665,0.144229325,0,0,0,0
0.396232351,0.599108871,0.130243673,0.357560937,0,0,0,0
0.848921263,0.970641824,0.451860286,0.926379645,1,0,0,1
0.918217927,0.887407344,0.241585933,0.654919549,1,0,0,1
0.830010034,0.74250961,0.980783311,0.114223587,1,0,0,0
0.081303684,0.311382025,0.829214325,0.705953434,0,0,0,1
0.033754836,0.125207947,0.061227735,0.077831488,0,0,0,0
0.563447054,0.070750231,0.455993632,0.649443676,1,0,0,1
0.679955117,0.001567059,0.871614257,0.274115846,1,0,0,0
0.633554972,0.411879001,0.022549018,0.698343424,1,0,0,1
0.758660972,0.74682661,0.700984316,0.040723265,1,0,0,0
0.238319244,0.816197079,0.513701872,0.074484611,0,0,0,0
0.68073675,0.270690675,0.770610267,0.014289972,1,0,0,0
0.394945279,0.842713666,0.958812957,0.054200829,0,0,0,0
0.903213306,0.636100676,0.324884442,0.160888347,1,0,0,0
0.36268742,0.661561251,0.312725205,0.178041749,0,0,0,0
0.383014574,0.288343718,0.864269035,0.229556275,0,0,0,0
0.459810557,0.285781603,0.253084295,0.17227612,0,0,0,0
0.12037965,0.633120003,0.807396803,0.119175364,0,0,0,0
0.449988625,0.423378031,0.496817658,0.311161862,0,0,0,0
0.903180262,0.270561552,0.199182386,0.591693805,1,0,0,1
0.60352111,0.297308685,0.229406449,0.453445339,1,0,0,0
0.814988925,0.030690599,0.773041983,0.489270359,1,0,0,0
0.037279635,0.494631191,0.064227113,0.426307453,0,0,0,0
0.360785519,0.019557165,0.755188296,0.258034382,0,0,0,0
0.703557833,0.654801803,0.810948127,0.437339452,1,0,0,0
0.222274871,0.839317015,0.292082492,0.158374512,0,0,0,0
0.637393642,0.8942226,0.905546497,0.50170245,1,0,0,1
0.239172512,0.138097236,0.704461484,0.622971624,0,0,0,1
0.26377489,0.653976497,0.541157157,0.889142002,0,0,0,1
0.031047506,0.50424277,0.725950816,0.528738651,0,0,0,1
0.164080182,0.82345836,0.868372788,0.725165755,0,0,0,1
0.480418097,0.298960546,0.635498356,0.852361062,0,0,0,1
0.597098167,0.148952677,0.668616565,0.528283609,1,0,0,1
0.759679231,0.021209906,0.153671332,0.762646543,1,0,0,1
0.771696062,0.734766535,0.587866299,0.530940486,1,0,0,1
0.184974678,0.56747015,0.110996742,0.498576253,0,0,0,0
0.759255831,0.580491409,0.235795084,0.654426403,1,0,0,1
0.097986195,0.477805931,0.17447605,0.794712112,0,0,0,1
0.133452199,0.260908587,0.941494764,0.110157388,0,0,0,0
0.005134981,0.483763645,0.569218882,0.530331067,0,0,0,1
0.270135341,0.094898697,0.485558889,0.185298459,0,0,0,0
0.005901795,0.962817128,0.862012477,0.27844729,0,0,0,0
0.340535878,0.921037113,0.11923749,0.435013915,0,0,0,0
0.096036844,0.579854765,0.263990611,0.703094604,0,0,0,1
0.264279654,0.718839255,0.032055749,0.747584307,0,0,0,1
0.018517858,0.102735853,0.136445519,0.192434037,0,0,0,0
0.935794745,0.730156381,0.342978286,0.770803168,1,0,0,1
0.850549794,0.39877955,0.678846519,0.859290007,1,0,0,1
0.455502103,0.74410745,0.84315377,0.519764794,0,0,0,1
0.877163582,0.952518751,0.70690757,0.523580834,1,0,0,1
0.390079738,0.425220363,0.393835216,0.412100464,0,0,0,0
0.260824252,0.421099564,0.999202309,0.092996295,0,0,0,0
0.422562997,0.565323099,0.201636404,0.727695861,0,0,0,1
0.907957942,0.192030355,0.697728069,0.888990367,1,0,0,1
0.18681274,0.888754883,0.574929306,0.244806169,0,0,0,0
0.972418234,0.158264289,0.249965706,0.972467183,1,0,0,1
0.991028946,0.544361558,0.194839892,0.814352554,1,0,0,1
0.728384089,0.949127268,0.117067658,0.476925594,1,0,0,0
