0,1,2,3,L0,L1,L2,L3
0.493471358,0.475117387,0.150305605,0.971705316,0,0,0,0
0.847189786,0.38286711,0.871602537,0.428662226,0,0,1,0
0.83886626,0.221622837,0.80354538,0.147004937,0,0,1,0
0.307993868,0.026065081,0.437769633,0.163736686,0,0,0,0
0.502482343,0.965804949,0.10972348,0.528199465,0,1,0,0
0.874290521,0.472172774,0.540605813,0.782202593,0,0,1,0
0.806995609,0.955048752,0.0170075,0.21222304,0,1,0,0
0.457695892,0.212756109,0.139356105,0.698370043,0,0,0,0
0.827418751,0.29371019,0.786265644,0.562437737,0,0,1,0
0.490449439,0.272121961,0.779873982,0.663950553,0,0,1,0
0.384966432,0.715550915,0.016771693,0.403426067,0,1,0,0
0.523310425,0.864745048,0.732364756,0.514920858,0,1,1,0
0.590929973,0.946338594,0.0955659,0.588921501,0,1,0,0
0.606019849,0.074698511,0.536891569,0.605493668,0,0,1,0
0.872283194,0.951455575,0.083886851,0.223957356,0,1,0,0
0.759711267,0.473515543,0.395701124,0.742683603,0,0,0,0
0.775068393,0.874179019,0.517687224,0.942574931,0,1,1,0
0.907642875,0.937107883,0.571282243,0.876918728,0,1,1,0
0.036741793,0.175487027,0.477177417,0.629213047,0,0,0,0
0.334286555,0.918424328,0.510296325,0.414026527,0,1,1,0
0.075068124,0.843066892,0.707371115,0.639836185,0,1,1,0
0.32164745,0.340242901,0.207266701,0.247154959,0,0,0,0
0.424148072,0.91747423,0.016674811,0.657557659,0,1,0,0
0.665097114,0.430073866,0.37782743,0.253705557,0,0,0,0
0.840927138,0.895552199,0.903784979,0.686875682,0,1,1,0
0.79118567,0.104349886,0.93322445,0.096730692,0,0,1,0
0.36303458,0.018801944,0.363658684,0.051310875,0,0,0,0
0.004627699,0.981174151,0.810553986,0.457558027,0,1,1,0
0.354582427,0.192027064,0.454303091,0.628825356,0,0,0,0
0.529266468,0.374651293,0.289020904,0.869415369,0,0,0,0
0.2042104,0.561204531,0.486645366,0.706323911,0,1,0,0
0.788427407,0.614154465,0.663097526,0.230932743,0,1,1,0
0.914974628,0.703536005,0.537987479,0.466849547,0,1,1,0
0.390808037,0.463876553,0.706909267,0.744244717,0,0,1,0
0.234298868,0.954158395,0.582036766,0.144743944,0,1,1,0
0.177252319,0.129796763,0.766713167,0.380391548,0,0,1,0
0.748612438,0.70539713,0.506583572,0.979182973,0,1,1,0
0.810451333,0.673687393,0.203053332,0.150163406,0,1,0,0
