0,1,2,3,L0,L1,L2,L3
0.507732351,0.275411227,0.182544897,0.075245313,0,0,0,0
0.77859342,0.3866348,0.777002146,0.869271238,0,0,0,0
0.141727316,0.027114132,0.532885429,0.680299872,0,0,0,0
0.754864914,0.393217824,0.682587181,0.421789665,0,0,0,0
0.031455502,0.370249265,0.503469387,0.790141639,0,0,0,0
0.359691453,0.430585366,0.391253772,0.151853007,0,0,0,0
0.813929649,0.399482084,0.571065653,0.758240039,0,0,0,0
0.17506598,0.981791424,0.678046348,0.637876455,0,1,0,0
0.340336672,0.313974049,0.350283554,0.557956003,0,0,0,0
0.896543838,0.167802506,0.98443678,0.477034189,0,0,0,0
0.842166063,0.198242792,0.126621653,0.744887373,0,0,0,0
0.573994034,0.923103416,0.758809475,0.519814175,0,1,0,0
0.686395909,0.837621407,0.244764274,0.909564155,0,1,0,0
0.894861744,0.626664588,0.215836195,0.192066806,0,1,0,0
0.70405835,0.054381006,0.320221074,0.183407623,0,0,0,0
0.101682107,0.442999317,0.512379262,0.751422211,0,0,0,0
0.443974482,0.874454988,0.702289909,0.740828988,0,1,0,0
0.230169137,0.960968071,0.894936228,0.281858044,0,1,0,0
0.896186005,0.601014354,0.342748361,0.60441397,0,1,0,0
0.77415875,0.201475756,0.710770606,0.681381127,0,0,0,0
0.900936834,0.500901856,0.138385801,0.823103001,0,1,0,0
0.042620167,0.147706924,0.804282038,0.847322978,0,0,0,0
0.451063699,0.212707062,0.435446389,0.394106095,0,0,0,0
0.401132426,0.460738585,0.358062363,0.046892381,0,0,0,0
0.711842045,0.743230258,0.335343101,0.985676102,0,1,0,0
0.053135491,0.415185009,0.06589579,0.009624651,0,0,0,0
0.578363452,0.897352528,0.221548579,0.038724174,0,1,0,0
0.601537735,0.95533677,0.796939309,0.340816086,0,1,0,0
0.429768579,0.367869354,0.821778923,0.714741836,0,0,0,0
0.648960293,0.575437955,0.855331156,0.291456592,0,1,0,0
0.585610161,0.933116883,0.343420726,0.664591679,0,1,0,0
0.779966409,0.173757108,0.092965996,0.214352704,0,0,0,0
0.369655284,0.132816716,0.5763631,0.331072779,0,0,0,0
0.191714842,0.413520646,0.178125057,0.095943121,0,0,0,0
0.853423616,0.016374241,0.371972406,0.693249514,0,0,0,0
0.589752545,0.439182817,0.429117695,0.110747212,0,0,0,0
0.457948479,0.512417308,0.947262222,0.084239682,0,1,0,0
0.763164365,0.368575474,0.043651244,0.639591251,0,0,0,0
0.460691909,0.420861938,0.381620972,0.37755205,0,0,0,0
0.241677075,0.060125596,0.695233522,0.052388986,0,0,0,0
0.927687259,0.256081882,0.146221526,0.947288235,0,0,0,0
0.275101574,0.231231697,0.877098603,0.886953588,0,0,0,0
0.312676264,0.497084759,0.347507486,0.238700961,0,0,0,0
0.368656193,0.496175212,0.551317894,0.341015919,0,0,0,0
0.770061213,0.564194475,0.308560814,0.286279148,0,1,0,0
0.33662817,0.872117298,0.048334495,0.147167591,0,1,0,0
0.173197503,0.318598006,0.340823282,0.198591593,0,0,0,0
0.666710545,0.119013088,0.931355156,0.653556459,0,0,0,0
0.779436145,0.297504773,0.532741287,0.26518115,0,0,0,0
0.138915023,0.199184593,0.562116995,0.630746874,0,0,0,0
0.043621638,0.443705563,0.696926959,0.24916404,0,0,0,0
0.672326512,0.193590388,0.465529006,0.023796033,0,0,0,0
0.022319217,0.889868657,0.902828989,0.14020451,0,1,0,0
0.739489893,0.100801272,0.374955504,0.223262214,0,0,0,0
0.605302406,0.898153824,0.795412007,0.796121042,0,1,0,0
0.586167091,0.451940966,0.950085452,0.462250792,0,0,0,0
0.94071783,0.888122328,0.941740543,0.229540669,0,1,0,0
0.961972905,0.459664003,0.116637113,0.242021156,0,0,0,0
0.707736528,0.793064483,0.655229713,0.511059239,0,1,0,0
0.812986745,0.572255241,0.940238064,0.153744377,0,1,0,0
0.085140408,0.515546059,0.377698148,0.590402297,0,1,0,0
0.473277492,0.219963474,0.765737442,0.44012936,0,0,0,0
0.128158979,0.131830066,0.437562776,0.044292182,0,0,0,0
0.580000384,0.060047677,0.689790437,0.780184394,0,0,0,0
0.509357403,0.00482071,0.142576374,0.134062462,0,0,0,0
0.501832591,0.339064478,0.658957005,0.542299405,0,0,0,0
0.666279044,0.379102437,0.806251888,0.156422722,0,0,0,0
0.09959116,0.099040614,0.052678289,0.203160657,0,0,0,0
0.350602866,0.853489766,0.45223307,0.946776936,0,1,0,0
0.75881592,0.267400777,0.469423408,0.312638581,0,0,0,0
0.132241957,0.831747234,0.24317139,0.606517517,0,1,0,0
0.496606028,0.446881577,0.999812265,0.768497245,0,0,0,0
0.853218132,0.888683022,0.809118112,0.162977272,0,1,0,0
0.010583814,0.437110336,0.027766177,0.257741668,0,0,0,0
0.544872748,0.940583867,0.3459713,0.626646892,0,1,0,0
0.528845239,0.259806183,0.156316569,0.496229737,0,0,0,0
0.982152312,0.855464311,0.970074631,0.460341073,0,1,0,0
0.449493949,0.17075261,0.076673633,0.481865423,0,0,0,0
